# step res_l2 res_l2_check diff
3138 1.949095e-08 1.949095e-08 0.000000e+00
3139 1.946648e-08 1.946648e-08 0.000000e+00
3140 1.939326e-08 1.939326e-08 0.000000e+00
3141 1.936891e-08 1.936891e-08 0.000000e+00
3142 1.934460e-08 1.934460e-08 0.000000e+00
3143 1.932031e-08 1.932031e-08 0.000000e+00
3144 1.929605e-08 1.929605e-08 0.000000e+00
3145 1.922348e-08 1.922348e-08 0.000000e+00
3146 1.919934e-08 1.919934e-08 0.000000e+00
3147 1.917524e-08 1.917524e-08 0.000000e+00
3148 1.915116e-08 1.915116e-08 0.000000e+00
3149 1.912712e-08 1.912712e-08 0.000000e+00
3150 1.905518e-08 1.905518e-08 0.000000e+00
3151 1.903125e-08 1.903125e-08 0.000000e+00
3152 1.900736e-08 1.900736e-08 0.000000e+00
3153 1.898350e-08 1.898350e-08 0.000000e+00
3154 1.895967e-08 1.895967e-08 0.000000e+00
3155 1.888835e-08 1.888835e-08 0.000000e+00
3156 1.886464e-08 1.886464e-08 0.000000e+00
3157 1.884095e-08 1.884095e-08 0.000000e+00
3158 1.881730e-08 1.881730e-08 0.000000e+00
3159 1.879368e-08 1.879368e-08 0.000000e+00
3160 1.872299e-08 1.872299e-08 0.000000e+00
3161 1.869948e-08 1.869948e-08 0.000000e+00
3162 1.867601e-08 1.867601e-08 0.000000e+00
3163 1.865256e-08 1.865256e-08 0.000000e+00
3164 1.862914e-08 1.862914e-08 0.000000e+00
3165 1.855907e-08 1.855907e-08 0.000000e+00
3166 1.853577e-08 1.853577e-08 0.000000e+00
3167 1.851250e-08 1.851250e-08 0.000000e+00
3168 1.848926e-08 1.848926e-08 0.000000e+00
3169 1.846605e-08 1.846605e-08 0.000000e+00
3170 1.839659e-08 1.839659e-08 0.000000e+00
3171 1.837349e-08 1.837349e-08 0.000000e+00
3172 1.835043e-08 1.835043e-08 0.000000e+00
3173 1.832739e-08 1.832739e-08 0.000000e+00
3174 1.830438e-08 1.830438e-08 0.000000e+00
3175 1.823553e-08 1.823553e-08 0.000000e+00
3176 1.821264e-08 1.821264e-08 0.000000e+00
3177 1.818977e-08 1.818977e-08 0.000000e+00
3178 1.816693e-08 1.816693e-08 0.000000e+00
3179 1.814413e-08 1.814413e-08 0.000000e+00
3180 1.807588e-08 1.807588e-08 0.000000e+00
3181 1.805319e-08 1.805319e-08 0.000000e+00
3182 1.803052e-08 1.803052e-08 0.000000e+00
3183 1.800789e-08 1.800789e-08 0.000000e+00
3184 1.798528e-08 1.798528e-08 0.000000e+00
3185 1.791763e-08 1.791763e-08 0.000000e+00
3186 1.789513e-08 1.789513e-08 0.000000e+00
3187 1.787267e-08 1.787267e-08 0.000000e+00
3188 1.785023e-08 1.785023e-08 0.000000e+00
3189 1.782782e-08 1.782782e-08 0.000000e+00
3190 1.776076e-08 1.776076e-08 0.000000e+00
3191 1.773847e-08 1.773847e-08 0.000000e+00
3192 1.771620e-08 1.771620e-08 0.000000e+00
3193 1.769395e-08 1.769395e-08 0.000000e+00
3194 1.767174e-08 1.767174e-08 0.000000e+00
3195 1.760527e-08 1.760527e-08 0.000000e+00
3196 1.758317e-08 1.758317e-08 0.000000e+00
3197 1.756109e-08 1.756109e-08 0.000000e+00
3198 1.753905e-08 1.753905e-08 0.000000e+00
3199 1.751703e-08 1.751703e-08 0.000000e+00
3200 1.745114e-08 1.745114e-08 0.000000e+00
3201 1.742923e-08 1.742923e-08 0.000000e+00
3202 1.740735e-08 1.740735e-08 0.000000e+00
3203 1.738549e-08 1.738549e-08 0.000000e+00
3204 1.736367e-08 1.736367e-08 0.000000e+00
3205 1.729836e-08 1.729836e-08 0.000000e+00
3206 1.727664e-08 1.727664e-08 0.000000e+00
3207 1.725495e-08 1.725495e-08 0.000000e+00
3208 1.723329e-08 1.723329e-08 0.000000e+00
3209 1.721165e-08 1.721165e-08 0.000000e+00
3210 1.714691e-08 1.714691e-08 0.000000e+00
3211 1.712539e-08 1.712539e-08 0.000000e+00
3212 1.710389e-08 1.710389e-08 0.000000e+00
3213 1.708241e-08 1.708241e-08 0.000000e+00
3214 1.706097e-08 1.706097e-08 0.000000e+00
3215 1.699679e-08 1.699679e-08 0.000000e+00
3216 1.697546e-08 1.697546e-08 0.000000e+00
3217 1.695414e-08 1.695414e-08 0.000000e+00
3218 1.693286e-08 1.693286e-08 0.000000e+00
3219 1.691160e-08 1.691160e-08 0.000000e+00
3220 1.684799e-08 1.684799e-08 0.000000e+00
3221 1.682684e-08 1.682684e-08 0.000000e+00
3222 1.680571e-08 1.680571e-08 0.000000e+00
3223 1.678461e-08 1.678461e-08 0.000000e+00
3224 1.676354e-08 1.676354e-08 0.000000e+00
3225 1.670049e-08 1.670049e-08 0.000000e+00
3226 1.667952e-08 1.667952e-08 0.000000e+00
3227 1.665858e-08 1.665858e-08 0.000000e+00
3228 1.663767e-08 1.663767e-08 0.000000e+00
3229 1.661678e-08 1.661678e-08 0.000000e+00
3230 1.655428e-08 1.655428e-08 0.000000e+00
3231 1.653350e-08 1.653350e-08 0.000000e+00
3232 1.651274e-08 1.651274e-08 0.000000e+00
3233 1.649201e-08 1.649201e-08 0.000000e+00
3234 1.647130e-08 1.647130e-08 0.000000e+00
3235 1.640935e-08 1.640935e-08 0.000000e+00
3236 1.638875e-08 1.638875e-08 0.000000e+00
3237 1.636817e-08 1.636817e-08 0.000000e+00
3238 1.634762e-08 1.634762e-08 0.000000e+00
3239 1.632710e-08 1.632710e-08 0.000000e+00
3240 1.626569e-08 1.626569e-08 0.000000e+00
3241 1.624527e-08 1.624527e-08 0.000000e+00
3242 1.622487e-08 1.622487e-08 0.000000e+00
3243 1.620450e-08 1.620450e-08 0.000000e+00
3244 1.618416e-08 1.618416e-08 0.000000e+00
3245 1.612328e-08 1.612328e-08 0.000000e+00
3246 1.610304e-08 1.610304e-08 0.000000e+00
3247 1.608283e-08 1.608283e-08 0.000000e+00
3248 1.606263e-08 1.606263e-08 0.000000e+00
3249 1.604247e-08 1.604247e-08 0.000000e+00
3250 1.598213e-08 1.598213e-08 0.000000e+00
3251 1.596206e-08 1.596206e-08 0.000000e+00
3252 1.594202e-08 1.594202e-08 0.000000e+00
3253 1.592201e-08 1.592201e-08 0.000000e+00
3254 1.590202e-08 1.590202e-08 0.000000e+00
3255 1.584221e-08 1.584221e-08 0.000000e+00
3256 1.582232e-08 1.582232e-08 0.000000e+00
3257 1.580245e-08 1.580245e-08 0.000000e+00
3258 1.578261e-08 1.578261e-08 0.000000e+00
3259 1.576280e-08 1.576280e-08 0.000000e+00
3260 1.570351e-08 1.570351e-08 0.000000e+00
3261 1.568380e-08 1.568380e-08 0.000000e+00
3262 1.566411e-08 1.566411e-08 0.000000e+00
3263 1.564444e-08 1.564444e-08 0.000000e+00
3264 1.562480e-08 1.562480e-08 0.000000e+00
3265 1.556603e-08 1.556603e-08 0.000000e+00
3266 1.554649e-08 1.554649e-08 0.000000e+00
3267 1.552697e-08 1.552697e-08 0.000000e+00
3268 1.550748e-08 1.550748e-08 0.000000e+00
3269 1.548801e-08 1.548801e-08 0.000000e+00
3270 1.542975e-08 1.542975e-08 0.000000e+00
3271 1.541038e-08 1.541038e-08 0.000000e+00
3272 1.539103e-08 1.539103e-08 0.000000e+00
3273 1.537171e-08 1.537171e-08 0.000000e+00
3274 1.535241e-08 1.535241e-08 0.000000e+00
3275 1.529467e-08 1.529467e-08 0.000000e+00
3276 1.527546e-08 1.527546e-08 0.000000e+00
3277 1.525629e-08 1.525629e-08 0.000000e+00
3278 1.523713e-08 1.523713e-08 0.000000e+00
3279 1.521800e-08 1.521800e-08 0.000000e+00
3280 1.516076e-08 1.516076e-08 0.000000e+00
3281 1.514173e-08 1.514173e-08 0.000000e+00
3282 1.512272e-08 1.512272e-08 0.000000e+00
3283 1.510373e-08 1.510373e-08 0.000000e+00
3284 1.508477e-08 1.508477e-08 0.000000e+00
3285 1.502803e-08 1.502803e-08 0.000000e+00
3286 1.500917e-08 1.500917e-08 0.000000e+00
3287 1.499032e-08 1.499032e-08 0.000000e+00
3288 1.497150e-08 1.497150e-08 0.000000e+00
3289 1.495271e-08 1.495271e-08 0.000000e+00
3290 1.489647e-08 1.489647e-08 0.000000e+00
3291 1.487776e-08 1.487776e-08 0.000000e+00
3292 1.485909e-08 1.485909e-08 0.000000e+00
3293 1.484043e-08 1.484043e-08 0.000000e+00
3294 1.482180e-08 1.482180e-08 0.000000e+00
3295 1.476605e-08 1.476605e-08 0.000000e+00
3296 1.474751e-08 1.474751e-08 0.000000e+00
3297 1.472900e-08 1.472900e-08 0.000000e+00
3298 1.471051e-08 1.471051e-08 0.000000e+00
3299 1.469204e-08 1.469204e-08 0.000000e+00
3300 1.463678e-08 1.463678e-08 0.000000e+00
3301 1.461840e-08 1.461840e-08 0.000000e+00
3302 1.460005e-08 1.460005e-08 0.000000e+00
3303 1.458172e-08 1.458172e-08 0.000000e+00
3304 1.456341e-08 1.456341e-08 0.000000e+00
3305 1.450863e-08 1.450863e-08 0.000000e+00
3306 1.449042e-08 1.449042e-08 0.000000e+00
3307 1.447223e-08 1.447223e-08 0.000000e+00
3308 1.445406e-08 1.445406e-08 0.000000e+00
3309 1.443591e-08 1.443591e-08 0.000000e+00
3310 1.438161e-08 1.438161e-08 0.000000e+00
3311 1.436356e-08 1.436356e-08 0.000000e+00
3312 1.434552e-08 1.434552e-08 0.000000e+00
3313 1.432751e-08 1.432751e-08 0.000000e+00
3314 1.430953e-08 1.430953e-08 0.000000e+00
3315 1.425570e-08 1.425570e-08 0.000000e+00
3316 1.423781e-08 1.423781e-08 0.000000e+00
3317 1.421993e-08 1.421993e-08 0.000000e+00
3318 1.420208e-08 1.420208e-08 0.000000e+00
3319 1.418425e-08 1.418425e-08 0.000000e+00
3320 1.413090e-08 1.413090e-08 0.000000e+00
3321 1.411316e-08 1.411316e-08 0.000000e+00
3322 1.409544e-08 1.409544e-08 0.000000e+00
3323 1.407774e-08 1.407774e-08 0.000000e+00
3324 1.406007e-08 1.406007e-08 0.000000e+00
3325 1.400718e-08 1.400718e-08 0.000000e+00
3326 1.398960e-08 1.398960e-08 0.000000e+00
3327 1.397203e-08 1.397203e-08 0.000000e+00
3328 1.395449e-08 1.395449e-08 0.000000e+00
3329 1.393697e-08 1.393697e-08 0.000000e+00
3330 1.388455e-08 1.388455e-08 0.000000e+00
3331 1.386712e-08 1.386712e-08 0.000000e+00
3332 1.384971e-08 1.384971e-08 0.000000e+00
3333 1.383232e-08 1.383232e-08 0.000000e+00
3334 1.381496e-08 1.381496e-08 0.000000e+00
3335 1.376300e-08 1.376300e-08 0.000000e+00
3336 1.374572e-08 1.374572e-08 0.000000e+00
3337 1.372846e-08 1.372846e-08 0.000000e+00
3338 1.371122e-08 1.371122e-08 0.000000e+00
3339 1.369401e-08 1.369401e-08 0.000000e+00
3340 1.364250e-08 1.364250e-08 0.000000e+00
3341 1.362537e-08 1.362537e-08 0.000000e+00
3342 1.360827e-08 1.360827e-08 0.000000e+00
3343 1.359118e-08 1.359118e-08 0.000000e+00
3344 1.357412e-08 1.357412e-08 0.000000e+00
3345 1.352306e-08 1.352306e-08 0.000000e+00
3346 1.350609e-08 1.350609e-08 0.000000e+00
3347 1.348913e-08 1.348913e-08 0.000000e+00
3348 1.347220e-08 1.347220e-08 0.000000e+00
3349 1.345528e-08 1.345528e-08 0.000000e+00
3350 1.340467e-08 1.340467e-08 0.000000e+00
3351 1.338784e-08 1.338784e-08 0.000000e+00
3352 1.337104e-08 1.337104e-08 0.000000e+00
3353 1.335425e-08 1.335425e-08 0.000000e+00
3354 1.333748e-08 1.333748e-08 0.000000e+00
3355 1.328732e-08 1.328732e-08 0.000000e+00
3356 1.327063e-08 1.327063e-08 0.000000e+00
3357 1.325397e-08 1.325397e-08 0.000000e+00
3358 1.323733e-08 1.323733e-08 0.000000e+00
3359 1.322072e-08 1.322072e-08 0.000000e+00
3360 1.317099e-08 1.317099e-08 0.000000e+00
3361 1.315445e-08 1.315445e-08 0.000000e+00
3362 1.313794e-08 1.313794e-08 0.000000e+00
3363 1.312144e-08 1.312144e-08 0.000000e+00
3364 1.310497e-08 1.310497e-08 0.000000e+00
3365 1.305568e-08 1.305568e-08 0.000000e+00
3366 1.303929e-08 1.303929e-08 0.000000e+00
3367 1.302292e-08 1.302292e-08 0.000000e+00
3368 1.300657e-08 1.300657e-08 0.000000e+00
3369 1.299024e-08 1.299024e-08 0.000000e+00
3370 1.294138e-08 1.294138e-08 0.000000e+00
3371 1.292513e-08 1.292513e-08 0.000000e+00
3372 1.290890e-08 1.290890e-08 0.000000e+00
3373 1.289270e-08 1.289270e-08 0.000000e+00
3374 1.287651e-08 1.287651e-08 0.000000e+00
3375 1.282808e-08 1.282808e-08 0.000000e+00
3376 1.281197e-08 1.281197e-08 0.000000e+00
3377 1.279589e-08 1.279589e-08 0.000000e+00
3378 1.277982e-08 1.277982e-08 0.000000e+00
3379 1.276378e-08 1.276378e-08 0.000000e+00
3380 1.271577e-08 1.271577e-08 0.000000e+00
3381 1.269981e-08 1.269981e-08 0.000000e+00
3382 1.268386e-08 1.268386e-08 0.000000e+00
3383 1.266794e-08 1.266794e-08 0.000000e+00
3384 1.265203e-08 1.265203e-08 0.000000e+00
3385 1.260445e-08 1.260445e-08 0.000000e+00
3386 1.258862e-08 1.258862e-08 0.000000e+00
3387 1.257282e-08 1.257282e-08 0.000000e+00
3388 1.255703e-08 1.255703e-08 0.000000e+00
3389 1.254127e-08 1.254127e-08 0.000000e+00
3390 1.249410e-08 1.249410e-08 0.000000e+00
3391 1.247841e-08 1.247841e-08 0.000000e+00
3392 1.246274e-08 1.246274e-08 0.000000e+00
3393 1.244710e-08 1.244710e-08 0.000000e+00
3394 1.243147e-08 1.243147e-08 0.000000e+00
3395 1.238471e-08 1.238471e-08 0.000000e+00
3396 1.236916e-08 1.236916e-08 0.000000e+00
3397 1.235364e-08 1.235364e-08 0.000000e+00
3398 1.233813e-08 1.233813e-08 0.000000e+00
3399 1.232264e-08 1.232264e-08 0.000000e+00
3400 1.227629e-08 1.227629e-08 0.000000e+00
3401 1.226087e-08 1.226087e-08 0.000000e+00
3402 1.224548e-08 1.224548e-08 0.000000e+00
3403 1.223011e-08 1.223011e-08 0.000000e+00
3404 1.221475e-08 1.221475e-08 0.000000e+00
3405 1.216881e-08 1.216881e-08 0.000000e+00
3406 1.215353e-08 1.215353e-08 0.000000e+00
3407 1.213827e-08 1.213827e-08 0.000000e+00
3408 1.212303e-08 1.212303e-08 0.000000e+00
3409 1.210782e-08 1.210782e-08 0.000000e+00
3410 1.206227e-08 1.206227e-08 0.000000e+00
3411 1.204713e-08 1.204713e-08 0.000000e+00
3412 1.203201e-08 1.203201e-08 0.000000e+00
3413 1.201690e-08 1.201690e-08 0.000000e+00
3414 1.200181e-08 1.200181e-08 0.000000e+00
3415 1.195667e-08 1.195667e-08 0.000000e+00
3416 1.194166e-08 1.194166e-08 0.000000e+00
3417 1.192667e-08 1.192667e-08 0.000000e+00
3418 1.191169e-08 1.191169e-08 0.000000e+00
3419 1.189674e-08 1.189674e-08 0.000000e+00
3420 1.185199e-08 1.185199e-08 0.000000e+00
3421 1.183711e-08 1.183711e-08 0.000000e+00
3422 1.182225e-08 1.182225e-08 0.000000e+00
3423 1.180741e-08 1.180741e-08 0.000000e+00
3424 1.179259e-08 1.179259e-08 0.000000e+00
3425 1.174823e-08 1.174823e-08 0.000000e+00
3426 1.173348e-08 1.173348e-08 0.000000e+00
3427 1.171875e-08 1.171875e-08 0.000000e+00
3428 1.170404e-08 1.170404e-08 0.000000e+00
3429 1.168934e-08 1.168934e-08 0.000000e+00
3430 1.164538e-08 1.164538e-08 0.000000e+00
3431 1.163076e-08 1.163076e-08 0.000000e+00
3432 1.161615e-08 1.161615e-08 0.000000e+00
3433 1.160157e-08 1.160157e-08 0.000000e+00
3434 1.158700e-08 1.158700e-08 0.000000e+00
3435 1.154342e-08 1.154342e-08 0.000000e+00
3436 1.152893e-08 1.152893e-08 0.000000e+00
3437 1.151446e-08 1.151446e-08 0.000000e+00
3438 1.150000e-08 1.150000e-08 0.000000e+00
3439 1.148556e-08 1.148556e-08 0.000000e+00
3440 1.144236e-08 1.144236e-08 0.000000e+00
3441 1.142800e-08 1.142800e-08 0.000000e+00
3442 1.141365e-08 1.141365e-08 0.000000e+00
3443 1.139932e-08 1.139932e-08 0.000000e+00
3444 1.138501e-08 1.138501e-08 0.000000e+00
3445 1.134219e-08 1.134219e-08 0.000000e+00
3446 1.132795e-08 1.132795e-08 0.000000e+00
3447 1.131372e-08 1.131372e-08 0.000000e+00
3448 1.129952e-08 1.129952e-08 0.000000e+00
3449 1.128533e-08 1.128533e-08 0.000000e+00
3450 1.124289e-08 1.124289e-08 0.000000e+00
3451 1.122877e-08 1.122877e-08 0.000000e+00
3452 1.121467e-08 1.121467e-08 0.000000e+00
3453 1.120059e-08 1.120059e-08 0.000000e+00
3454 1.118653e-08 1.118653e-08 0.000000e+00
3455 1.114446e-08 1.114446e-08 0.000000e+00
3456 1.113047e-08 1.113047e-08 0.000000e+00
3457 1.111649e-08 1.111649e-08 0.000000e+00
3458 1.110254e-08 1.110254e-08 0.000000e+00
3459 1.108860e-08 1.108860e-08 0.000000e+00
3460 1.104689e-08 1.104689e-08 0.000000e+00
3461 1.103302e-08 1.103302e-08 0.000000e+00
3462 1.101917e-08 1.101917e-08 0.000000e+00
3463 1.100533e-08 1.100533e-08 0.000000e+00
3464 1.099152e-08 1.099152e-08 0.000000e+00
3465 1.095017e-08 1.095017e-08 0.000000e+00
3466 1.093643e-08 1.093643e-08 0.000000e+00
3467 1.092270e-08 1.092270e-08 0.000000e+00
3468 1.090898e-08 1.090898e-08 0.000000e+00
3469 1.089529e-08 1.089529e-08 0.000000e+00
3470 1.085431e-08 1.085431e-08 0.000000e+00
3471 1.084068e-08 1.084068e-08 0.000000e+00
3472 1.082707e-08 1.082707e-08 0.000000e+00
3473 1.081348e-08 1.081348e-08 0.000000e+00
3474 1.079990e-08 1.079990e-08 0.000000e+00
3475 1.075928e-08 1.075928e-08 0.000000e+00
3476 1.074577e-08 1.074577e-08 0.000000e+00
3477 1.073228e-08 1.073228e-08 0.000000e+00
3478 1.071881e-08 1.071881e-08 0.000000e+00
3479 1.070535e-08 1.070535e-08 0.000000e+00
3480 1.066508e-08 1.066508e-08 0.000000e+00
3481 1.065169e-08 1.065169e-08 0.000000e+00
3482 1.063832e-08 1.063832e-08 0.000000e+00
3483 1.062497e-08 1.062497e-08 0.000000e+00
3484 1.061163e-08 1.061163e-08 0.000000e+00
3485 1.057171e-08 1.057171e-08 0.000000e+00
3486 1.055844e-08 1.055844e-08 0.000000e+00
3487 1.054519e-08 1.054519e-08 0.000000e+00
3488 1.053195e-08 1.053195e-08 0.000000e+00
3489 1.051872e-08 1.051872e-08 0.000000e+00
3490 1.047916e-08 1.047916e-08 0.000000e+00
3491 1.046600e-08 1.046600e-08 0.000000e+00
3492 1.045286e-08 1.045286e-08 0.000000e+00
3493 1.043974e-08 1.043974e-08 0.000000e+00
3494 1.042663e-08 1.042663e-08 0.000000e+00
3495 1.038742e-08 1.038742e-08 0.000000e+00
3496 1.037438e-08 1.037438e-08 0.000000e+00
3497 1.036135e-08 1.036135e-08 0.000000e+00
3498 1.034834e-08 1.034834e-08 0.000000e+00
3499 1.033535e-08 1.033535e-08 0.000000e+00
3500 1.029648e-08 1.029648e-08 0.000000e+00
3501 1.028355e-08 1.028355e-08 0.000000e+00
3502 1.027064e-08 1.027064e-08 0.000000e+00
3503 1.025774e-08 1.025774e-08 0.000000e+00
3504 1.024487e-08 1.024487e-08 0.000000e+00
3505 1.020633e-08 1.020633e-08 0.000000e+00
3506 1.019352e-08 1.019352e-08 0.000000e+00
3507 1.018072e-08 1.018072e-08 0.000000e+00
3508 1.016794e-08 1.016794e-08 0.000000e+00
3509 1.015517e-08 1.015517e-08 0.000000e+00
3510 1.011698e-08 1.011698e-08 0.000000e+00
3511 1.010428e-08 1.010428e-08 0.000000e+00
3512 1.009159e-08 1.009159e-08 0.000000e+00
3513 1.007892e-08 1.007892e-08 0.000000e+00
3514 1.006627e-08 1.006627e-08 0.000000e+00
3515 1.002840e-08 1.002840e-08 0.000000e+00
3516 1.001581e-08 1.001581e-08 0.000000e+00
3517 1.000324e-08 1.000324e-08 0.000000e+00
3518 9.990682e-09 9.990682e-09 0.000000e+00
